rowid;kepid;kepoi_name;kepler_name;koi_disposition;koi_pdisposition;koi_score;koi_fpflag_nt;koi_fpflag_ss;koi_fpflag_co;koi_fpflag_ec;koi_period;koi_period_err1;koi_period_err2;koi_time0bk;koi_time0bk_err1;koi_time0bk_err2;koi_impact;koi_impact_err1;koi_impact_err2;koi_duration;koi_duration_err1;koi_duration_err2;koi_depth;koi_depth_err1;koi_depth_err2;koi_prad;koi_prad_err1;koi_prad_err2;koi_teq;koi_teq_err1;koi_teq_err2;koi_insol;koi_insol_err1;koi_insol_err2;koi_model_snr;koi_tce_plnt_num;koi_tce_delivname;koi_steff;koi_steff_err1;koi_steff_err2;koi_slogg;koi_slogg_err1;koi_slogg_err2;koi_srad;koi_srad_err1;koi_srad_err2;ra;dec;koi_kepmag
110;5358241;K00829.02;Kepler-53 d;CONFIRMED;CANDIDATE;9980;0;0;0;0;9751921010;482,9;-482,9;1387860800;3600;-3600;9490;280;-6730;479300;18100;-18100;4180000;16200;-16200;276;430;-240;8700;;;13566;5460;-2909;2850;3;q1_q17_dr25_tce;577500;7800;-7800;4405;66;-123;10530;1610;-940;290461760;40562462;15386
111;5358241;K00829.03;Kepler-53 c;CONFIRMED;CANDIDATE;10000;0;0;0;0;38557654600;1765;-1765;1638506300;4070;-4070;9110;250;-6630;579400;19900;-19900;9930000;26800;-26800;402;620;-360;5500;;;2171;873;-466;3970;2;q1_q17_dr25_tce;577500;7800;-7800;4405;66;-123;10530;1610;-940;290461760;40562462;15386
112;5358624;K00830.01;Kepler-428 b;CONFIRMED;CANDIDATE;9900;0;0;0;0;3525632539;1,5;-1,5;1700479951;33,3;-33,3;1200;60;-840;259959;79;-79;223350000;13100;-13100;1158;900;-480;9750;;;21312;5079;-2954;199670;1;q1_q17_dr25_tce;515000;8200;-8200;4572;20;-64;7930;620;-330;290581730;40577400;15224
114;4664847;K00816.01;Kepler-690 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;7748094239;75,53;-75,53;1749972060;765;-765;5170;2370;-3250;359570;4300;-4300;24721000;25700;-25700;552;1700;-560;9640;;;20439;18649;-6382;11320;1;q1_q17_dr25_tce;597300;16900;-23200;4439;52;-221;10850;3340;-1110;294489900;39771439;15670
115;4725681;K00817.01;Kepler-236 c;CONFIRMED;CANDIDATE;10000;0;0;0;0;23967936690;924,9;-924,9;1862218200;3050;-3050;4160;530;-4160;382700;11300;-11300;11823000;46100;-46100;180;100;-150;3290;;;277;58;-64;2750;1;q1_q17_dr25_tce;374700;7500;-8300;4728;42;-25;5240;300;-440;283866390;39898079;15414
116;4913852;K00818.01;Kepler-691 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;8114374820;109,2;-109,2;1763396800;1070;-1070;5730;0;-4680;227360;4470;-4470;15580000;32000;-32000;210;140;-160;4600;;;1055;246;-231;5640;1;q1_q17_dr25_tce;369200;7300;-8300;4753;32;-39;5170;350;-390;288812010;40033401;15877
120;10875245;K00117.01;Kepler-107 e;CONFIRMED;CANDIDATE;9920;0;0;0;0;14749148250;217,4;-217,4;1387779900;1180;-1180;1730;2620;-1730;609950;4400;-4400;4302000;4200;-4200;289;130;-100;8740;;;13791;1938;-1539;10740;1;q1_q17_dr25_tce;584700;6400;-7500;4191;20;-18;14020;630;-460;297028260;48208611;12487
121;5021899;K00821.01;Kepler-692 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;21812959960;722,9;-722,9;1740108500;2610;-2610;530;3940;-530;437910;9100;-9100;11754000;35800;-35800;338;910;-490;6390;;;3933;3188;-1385;3780;1;q1_q17_dr25_tce;560100;16600;-16600;4410;116;-188;9990;2690;-1450;294776860;40153740;15540
124;5164255;K00824.01;Kepler-693 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;15375623690;101,7;-101,7;1736140200;608;-608;6920;330;-660;331690;6450;-6450;153370000;114000;-114000;1101;440;-820;6000;;;3054;461;-599;16600;1;q1_q17_dr25_tce;498600;7900;-7900;4496;75;-25;8330;330;-620;283253540;40358189;16422
125;5252423;K00825.01;Kepler-237 c;CONFIRMED;CANDIDATE;10000;0;0;0;0;8103632710;203,2;-203,2;1769486000;2050;-2050;470;4090;-470;316100;6350;-6350;8879000;24500;-24500;211;180;-200;6870;;;5282;1630;-1435;3930;1;q1_q17_dr25_tce;486100;13100;-14600;4574;54;-41;7320;620;-680;283221410;40421829;15289
126;5252423;K00825.02;Kepler-237 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;4715108430;194,1;-194,1;1349617800;3240;-3240;2580;1950;-2580;250600;10300;-10300;4175000;22000;-22000;146;120;-140;8230;;;10884;3358;-2957;2130;2;q1_q17_dr25_tce;486100;13100;-14600;4574;54;-41;7320;620;-680;283221410;40421829;15289
127;5272878;K00826.01;Kepler-694 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;6365839713;80,6;-80,6;1711357500;1000;-1000;5240;90;-4600;297210;4080;-4080;7807000;13100;-13100;244;600;-210;9140;;;16533;12173;-4081;7080;1;q1_q17_dr25_tce;577600;15500;-15500;4554;42;-168;8490;2120;-710;291149510;40420521;15090
130;5651104;K00840.01;Kepler-695 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;3040330460;3,37;-3,37;1699490106;88,6;-88,6;7360;130;-240;184110;1680;-1680;108590000;25800;-25800;899;800;-990;10210;;;25729;8659;-7686;56820;1;q1_q17_dr25_tce;503500;15100;-15100;4519;84;-63;7910;710;-870;299316100;40822380;15028
131;5792202;K00841.01;Kepler-27 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;15335286750;198,9;-198,9;1740027800;1030;-1030;7730;60;-5430;389700;7710;-7710;30814000;39000;-39000;500;490;-180;6100;;;3267;996;-463;8660;2;q1_q17_dr25_tce;525100;10500;-10500;4581;10;-85;8170;800;-290;292236760;41085880;15855
132;10875245;K00117.04;Kepler-107 d;CONFIRMED;CANDIDATE;9980;0;0;0;0;7958253280;767,3;-767,3;1378021900;7670;-7670;7060;2370;-4940;437700;22900;-22900;500000;3700;-3700;106;50;-40;10740;;;31415;4414;-3507;1470;4;q1_q17_dr25_tce;584700;6400;-7500;4191;20;-18;14020;630;-460;297028260;48208611;12487
133;5792202;K00841.02;Kepler-27 c;CONFIRMED;CANDIDATE;10000;0;0;0;0;31330461350;397,7;-397,7;1534303100;1030;-1030;7980;210;-430;517600;10200;-10200;50738000;48400;-48400;650;640;-230;4810;;;1261;384;-179;11720;1;q1_q17_dr25_tce;525100;10500;-10500;4581;10;-85;8170;800;-290;292236760;41085880;15855
137;5436502;K00834.01;Kepler-238 e;CONFIRMED;CANDIDATE;9990;0;0;0;0;23653694150;174,8;-174,8;1713761070;603;-603;80;1690;-80;821830;2100;-2100;33418000;13200;-13200;789;1380;-1520;7310;;;6765;3337;-2659;26630;1;q1_q17_dr25_tce;573900;11400;-10300;4191;162;-108;13840;2420;-2660;287897130;40637821;15084
138;5436502;K00834.02;Kepler-238 d;CONFIRMED;CANDIDATE;9960;0;0;0;0;13233522140;450,3;-450,3;1403219600;2750;-2750;140;3990;-140;673720;8750;-8750;5046000;10800;-10800;306;540;-580;8880;;;14667;7235;-5765;4910;2;q1_q17_dr25_tce;573900;11400;-10300;4191;162;-108;13840;2420;-2660;287897130;40637821;15084
139;5436502;K00834.03;Kepler-238 c;CONFIRMED;CANDIDATE;9970;0;0;0;0;6155602850;270,4;-270,4;1348165600;3450;-3450;2350;2040;-2350;498430;9940;-9940;2850000;8600;-8600;232;400;-450;11460;;;40694;20073;-15995;3510;3;q1_q17_dr25_tce;573900;11400;-10300;4191;162;-108;13840;2420;-2660;287897130;40637821;15084
140;5436502;K00834.04;Kepler-238 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;2090811305;95,71;-95,71;1341746200;3980;-3980;7460;530;-5210;338800;10600;-10600;1159000;6400;-6400;162;280;-320;16420;;;171804;84746;-67528;1990;5;q1_q17_dr25_tce;573900;11400;-10300;4191;162;-108;13840;2420;-2660;287897130;40637821;15084
141;10875245;K00117.03;Kepler-107 b;CONFIRMED;CANDIDATE;9950;0;0;0;0;3180027898;72,78;-72,78;1334986300;1810;-1810;1960;2420;-1960;357970;5580;-5580;1203000;2700;-2700;153;70;-50;14580;;;106686;14988;-11909;5040;2;q1_q17_dr25_tce;584700;6400;-7500;4191;20;-18;14020;630;-460;297028260;48208611;12487
142;5436502;K00834.05;Kepler-238 f;CONFIRMED;CANDIDATE;9890;0;0;0;0;50446741700;6505;-6505;1785014000;10300;-10300;3790;1110;-3780;715900;24700;-24700;3703000;20100;-20100;267;470;-510;5680;;;2464;1216;-968;1940;4;q1_q17_dr25_tce;573900;11400;-10300;4191;162;-108;13840;2420;-2660;287897130;40637821;15084
143;5456651;K00835.01;Kepler-239 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;11763071640;203,5;-203,5;1809361300;1300;-1300;480;3930;-480;290760;5000;-5000;10373000;23900;-23900;235;170;-80;6160;;;3399;824;-484;4890;1;q1_q17_dr25_tce;495900;9900;;4603;11;-60;7560;540;-270;294202150;40663410;15208
144;5456651;K00835.02;Kepler-239 c;CONFIRMED;CANDIDATE;8780;0;0;0;0;56227927100;3134;-3134;1322925900;4710;-4710;7000;2080;-4960;357000;13400;-13400;8627000;44900;-44900;237;170;-90;3660;;;422;102;-60;2090;2;q1_q17_dr25_tce;495900;9900;0;4603;11;-60;7560;540;-270;294202150;40663410;15208
146;5531576;K00837.01;Kepler-240 c;CONFIRMED;CANDIDATE;10000;0;0;0;0;7953547000;191;-191;1746622400;1820;-1820;3000;1450;-3000;263120;5950;-5950;8754000;25300;-25300;225;70;-140;6960;;;5537;715;-1012;3840;1;q1_q17_dr25_tce;476800;7600;-8500;4536;56;-16;7790;230;-490;291158780;40750271;15660
147;5531576;K00837.02;Kepler-240 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;4144516560;144;-144;1359283100;3130;-3130;40;4710;-30;234210;9840;-9840;3918000;19800;-19800;148;50;-90;8640;;;13208;1705;-2415;2280;2;q1_q17_dr25_tce;476800;7600;-8500;4536;56;-16;7790;230;-490;291158780;40750271;15660
149;6291653;K00850.01;Kepler-702 b;CONFIRMED;CANDIDATE;9990;0;0;0;0;10526294577;17,83;-17,83;1765224620;136;-136;6440;310;-450;252110;2570;-2570;97680000;26400;-26400;824;1480;-800;7130;;;6116;3456;-1693;48230;1;q1_q17_dr25_tce;538600;15900;-15900;4553;56;-104;7930;1430;-770;293878110;41661770;15305
150;6392727;K00851.01;Kepler-703 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;4583520948;41,8;-41,8;1699739720;733;-733;450;3190;-450;270550;3210;-3210;38121000;44500;-44500;539;1600;-530;10380;;;27498;23918;-7752;9950;1;q1_q17_dr25_tce;581500;15700;-17500;4540;38;-212;8770;2600;-870;299186860;41742680;15287
151;6422070;K00852.01;Kepler-704 b;CONFIRMED;CANDIDATE;8760;0;0;0;0;3761818430;114;-114;1719036400;2090;-2090;9260;0;-6630;351760;9010;-9010;5106000;16400;-16400;266;730;-260;11210;;;37262;30078;-10451;3590;1;q1_q17_dr25_tce;565300;15400;-17100;4472;62;-188;9490;2600;-930;283316380;41837120;15257
152;6428700;K00853.01;Kepler-242 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;8203969580;148,8;-148,8;1696913800;1430;-1430;8230;10;-5800;296670;5290;-5290;10244000;21200;-21200;301;240;-300;7420;;;7150;2224;-2023;5440;1;q1_q17_dr25_tce;501500;14900;-14900;4499;90;-60;8260;660;-830;286565700;41808399;15376
153;6428700;K00853.02;Kepler-242 c;CONFIRMED;CANDIDATE;10000;0;0;0;0;14496451860;636;-636;1434165900;4090;-4090;9700;20;-6630;401600;30500;-30500;6475000;26700;-26700;301;240;-300;6130;;;3348;1042;-947;2570;2;q1_q17_dr25_tce;501500;14900;-14900;4499;90;-60;8260;660;-830;286565700;41808399;15376
155;5794379;K00842.01;Kepler-241 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;12718098660;232,4;-232,4;1753552600;1520;-1520;4270;160;-4270;309570;5620;-5620;11494000;24500;-24500;231;170;-220;5620;;;2360;656;-660;5270;1;q1_q17_dr25_tce;470200;12800;-14200;4592;58;-27;6860;490;-670;292913120;41060921;15389
156;5794379;K00842.02;Kepler-241 c;CONFIRMED;CANDIDATE;9990;0;0;0;0;36065881630;830,5;-830,5;1985842300;1720;-1720;2600;1450;-2600;432460;6340;-6340;15638000;32100;-32100;264;190;-260;3970;;;588;164;-164;5170;2;q1_q17_dr25_tce;470200;12800;-14200;4592;58;-27;6860;490;-670;292913120;41060921;15389
157;5881688;K00843.01;Kepler-696 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;4190425659;16,11;-16,11;1714412200;306;-306;4580;40;-3770;285890;2240;-2240;28774000;14100;-14100;621;2050;-820;12340;;;54790;54904;-19478;24060;1;q1_q17_dr25_tce;607300;19000;-23200;4392;72;-217;11350;3750;-1500;293496610;41137589;15270
158;6022556;K00844.01;Kepler-697 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;3709870784;30,43;-30,43;1719879820;638;-638;230;3230;-230;306940;2650;-2650;20203000;20100;-20100;435;640;-280;11510;;;41510;16327;-7210;11610;1;q1_q17_dr25_tce;572700;7700;-8500;4463;40;-120;9780;1460;-620;283864410;41346458;15581
159;6032497;K00845.01;Kepler-698 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;16329752700;361,1;-361,1;1772950600;1810;-1810;7910;910;-5410;627100;11200;-11200;11875000;18100;-18100;375;1110;-470;7270;;;6608;5711;-2198;7460;1;q1_q17_dr25_tce;587800;15800;-19300;4444;84;-196;9870;2910;-1250;288510010;41301769;15447
160;6061119;K00846.01;Kepler-699 b;CONFIRMED;CANDIDATE;9850;0;0;0;0;27807566216;47,47;-47,47;1867135520;134;-134;7820;20;-30;421587;935;-935;253910000;47300;-47300;1384;3630;-1210;5540;;;2224;1769;-587;74810;1;q1_q17_dr25_tce;586200;17700;-17700;4584;44;-176;7850;2060;-690;296888210;41396091;15482
161;6191521;K00847.01;Kepler-700 b;CONFIRMED;CANDIDATE;9420;0;0;0;0;80872346900;1468;-1468;2038950000;1310;-1310;5270;800;-3090;1119500;13000;-13000;36046000;25900;-25900;759;1240;-1520;4520;;;988;430;-387;16090;1;q1_q17_dr25_tce;551000;8200;-7100;4222;195;-105;12380;2020;-2470;287154300;41565788;15201
163;3531558;K00118.01;Kepler-467 b;CONFIRMED;CANDIDATE;9120;0;0;0;0;24993243190;612,7;-612,7;1386816700;1970;-1970;6860;150;-5050;594090;6690;-6690;2696000;4900;-4900;229;120;-80;7120;;;6088;1013;-734;6200;1;q1_q17_dr25_tce;571800;8500;-7700;4181;18;-16;13170;640;-480;287362790;38649601;12377
164;6276477;K00849.01;Kepler-701 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;10355331160;208,7;-208,7;1709372900;1600;-1600;290;4290;-290;317750;6020;-6020;7506000;17400;-17400;247;590;-310;7770;;;8622;6202;-2732;4920;1;q1_q17_dr25_tce;550100;16400;-14700;4462;84;-168;9180;2170;-1170;288994200;41633282;15018
165;6863998;K00867.01;Kepler-709 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;16085189370;302,2;-302,2;1802831900;1450;-1450;8670;110;-6130;398400;8750;-8750;14424000;26700;-26700;368;540;-360;6130;;;3343;1676;-937;6260;1;q1_q17_dr25_tce;523900;17400;-15800;4523;60;-90;8260;1220;-810;292105190;42380322;15219
167;6948054;K00869.01;Kepler-245 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;7490183050;118,1;-118,1;1749503700;1240;-1240;200;4040;-200;272970;4240;-4240;11236000;22700;-22700;256;170;-120;7530;;;7606;1721;-1263;5300;1;q1_q17_dr25_tce;510300;10100;-10100;4562;32;-52;7870;510;-390;291638980;42436321;15599
168;6948054;K00869.02;Kepler-245 d;CONFIRMED;CANDIDATE;10000;0;0;0;0;36276123800;1055;-1055;2012869000;2220;-2220;350;3790;-350;478650;7560;-7560;15726000;35500;-35500;303;200;-150;4450;;;929;210;-155;4550;2;q1_q17_dr25_tce;510300;10100;-10100;4562;32;-52;7870;510;-390;291638980;42436321;15599
169;6948054;K00869.03;Kepler-245 c;CONFIRMED;CANDIDATE;10000;0;0;0;0;17460879310;527,8;-527,8;1372659400;2420;-2420;5940;3260;-3770;226410;7210;-7210;8124000;38300;-38300;232;150;-120;5680;;;2460;557;-408;2260;4;q1_q17_dr25_tce;510300;10100;-10100;4562;32;-52;7870;510;-390;291638980;42436321;15599
170;6435936;K00854.01;Kepler-705 b;CONFIRMED;CANDIDATE;9960;0;0;0;0;56056075400;2753;-2753;2011657800;3290;-3290;180;4130;-180;468500;13200;-13200;16260000;66700;-66700;194;120;-220;2330;;;69;15;-19;2740;1;q1_q17_dr25_tce;359300;7100;-8600;4757;54;-27;4910;300;-550;289508480;41812119;15849
171;6522242;K00855.01;Kepler-706 b;CONFIRMED;CANDIDATE;9740;0;0;0;0;41408316686;65,8;-65,8;1957874500;123;-123;3770;160;-290;502640;1360;-1360;228390000;31400;-31400;1138;2070;-1040;4530;;;993;569;-257;90780;1;q1_q17_dr25_tce;552200;16500;-14800;4586;48;-112;7470;1360;-680;291760410;41944069;15196
173;6587280;K00857.01;Kepler-243 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;5715425977;77,79;-77,79;1748793100;1100;-1100;3480;980;-3470;252420;4180;-4180;9081000;17400;-17400;247;370;-170;8500;;;12303;6012;-2862;5940;1;q1_q17_dr25_tce;523700;15700;-15700;4572;28;-112;8260;1240;-570;285110470;42033958;15086
174;9471974;K00119.01;Kepler-108 b;CONFIRMED;CANDIDATE;9590;0;0;0;0;49183941850;247,5;-247,5;1419119240;569;-569;350;3610;-350;1133640;5100;-5100;16462000;5400;-5400;820;500;-550;6690;;;4740;940;-838;35570;1;q1_q17_dr25_tce;562600;8900;-7800;3907;40;-36;20570;1250;-1380;294559170;46062328;12654
175;6587280;K00857.02;Kepler-243 c;CONFIRMED;CANDIDATE;9940;0;0;0;0;20026141200;1272;-1272;1469110900;3960;-3960;9570;30;-6890;161100;19500;-19500;4212000;60700;-60700;228;350;-160;5590;;;2314;1130;-539;1070;2;q1_q17_dr25_tce;523700;15700;-15700;4572;28;-112;8260;1240;-570;285110470;42033958;15086
178;6685526;K00861.01;Kepler-707 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;2237489571;50,22;-50,22;1708191400;1730;-1730;1280;3250;-1270;181190;5540;-5540;3158000;11800;-11800;141;130;-50;11600;;;42717;10922;-5478;3070;1;q1_q17_dr25_tce;526500;7300;-8400;4580;14;-81;8100;730;-290;290007570;42116459;15001
180;6784235;K00863.01;Kepler-708 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;3167893418;38,69;-38,69;1721479590;988;-988;260;3660;-260;218140;3240;-3240;7812000;14300;-14300;262;780;-260;12210;;;52623;46628;-15076;6480;1;q1_q17_dr25_tce;589500;16400;-18400;4503;50;-200;9400;2820;-940;293816470;42212502;15533
181;6849310;K00864.01;Kepler-244 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;4311780262;43,42;-43,42;1735764830;848;-848;1960;2210;-1960;272510;3140;-3140;11540000;15000;-15000;311;390;-210;10380;;;27484;9140;-4959;8610;1;q1_q17_dr25_tce;552700;7400;-8300;4484;40;-112;9270;1150;-620;287242680;42301369;15604
182;6849310;K00864.02;Kepler-244 d;CONFIRMED;CANDIDATE;10000;0;0;0;0;20050449400;882,6;-882,6;1880882100;3100;-3100;3830;810;-3830;455600;9860;-9860;8409000;23500;-23500;269;330;-180;6220;;;3544;1179;-639;3780;2;q1_q17_dr25_tce;552700;7400;-8300;4484;40;-112;9270;1150;-620;287242680;42301369;15604
183;6849310;K00864.03;Kepler-244 c;CONFIRMED;CANDIDATE;10000;0;0;0;0;9767345030;305,2;-305,2;1865771800;2390;-2390;9000;230;-6330;165850;7770;-7770;5691000;31700;-31700;267;330;-180;7910;;;9246;3075;-1668;2110;3;q1_q17_dr25_tce;552700;7400;-8300;4484;40;-112;9270;1150;-620;287242680;42301369;15604
185;9471974;K00119.02;Kepler-108 c;CONFIRMED;CANDIDATE;9870;0;0;0;0;1,9032E+11;5327;-5327;3126849800;1470;-1470;8120;480;-100;1528400;20900;-20900;11417000;8500;-8500;778;480;-520;4260;;;780;155;-138;13930;2;q1_q17_dr25_tce;562600;8900;-7800;3907;40;-36;20570;1250;-1380;294559170;46062328;12654
187;7366258;K00880.01;Kepler-82 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;26444393370;365;-365;1941207400;1080;-1080;300;3550;-300;397830;4170;-4170;18435000;22200;-22200;391;430;-290;5620;;;2354;796;-492;8800;2;q1_q17_dr25_tce;542700;10800;-10800;4463;64;-88;9290;1040;-690;292873380;42966141;15158
188;7366258;K00880.02;Kepler-82 c;CONFIRMED;CANDIDATE;9830;0;0;0;0;51539979720;561,3;-561,3;1740550110;880;-880;1830;1650;-1830;639940;4380;-4380;36443000;23900;-23900;551;620;-410;4500;;;967;327;-202;15550;1;q1_q17_dr25_tce;542700;10800;-10800;4463;64;-88;9290;1040;-690;292873380;42966141;15158
189;7366258;K00880.03;Kepler-82 e;CONFIRMED;CANDIDATE;10000;0;0;0;0;5902245782;73,73;-73,73;1367839300;1010;-1010;2090;1650;-2090;290030;3170;-3170;7023000;12800;-12800;243;270;-180;9260;;;17374;5869;-3635;5930;3;q1_q17_dr25_tce;542700;10800;-10800;4463;64;-88;9290;1040;-690;292873380;42966141;15158
190;7366258;K00880.04;Kepler-82 d;CONFIRMED;CANDIDATE;10000;0;0;0;0;2382951591;28,08;-28,08;1350808410;981;-981;4790;4160;-3110;188760;2970;-2970;3916000;10400;-10400;186;210;-130;12530;;;58301;19696;-12198;4140;4;q1_q17_dr25_tce;542700;10800;-10800;4463;64;-88;9290;1040;-690;292873380;42966141;15158
191;7373451;K00881.01;Kepler-712 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;21022506080;409,1;-409,1;2076759300;1480;-1480;360;3600;-360;410720;5380;-5380;17725000;32100;-32100;307;210;-140;5210;;;1748;416;-276;6240;1;q1_q17_dr25_tce;506700;10200;-10200;4585;24;-48;7500;520;-330;294909730;42935261;15859
192;6948054;K00869.04;Kepler-245 e;CONFIRMED;CANDIDATE;10000;0;0;0;0;3219814777;55,31;-55,31;1330040600;1340;-1340;600;4000;-600;206420;3920;-3920;4882000;17600;-17600;169;110;-80;9980;;;23493;5316;-3902;3050;3;q1_q17_dr25_tce;510300;10100;-10100;4562;32;-52;7870;510;-390;291638980;42436321;15599
193;6949607;K00870.01;Kepler-28 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;5912273234;70,39;-70,39;1721840120;940;-940;1700;2010;-1700;232540;2960;-2960;9614000;17200;-17200;173;90;-100;5850;;;2772;515;-493;6280;1;q1_q17_dr25_tce;407200;7300;-8100;4696;23;-28;5700;290;-320;292137020;42429420;15036
194;6949607;K00870.02;Kepler-28 c;CONFIRMED;CANDIDATE;10000;0;0;0;0;8985819010;143,7;-143,7;1756841800;1200;-1200;80;3870;-80;286060;4130;-4130;8813000;18500;-18500;165;90;-90;5090;;;1590;296;-283;5180;2;q1_q17_dr25_tce;407200;7300;-8100;4696;23;-28;5700;290;-320;292137020;42429420;15036
197;7109675;K00872.01;Kepler-46 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;33601233710;176,7;-176,7;1866803430;412;-412;6700;280;-730;440560;5780;-5780;74259000;33200;-33200;846;400;-500;4950;;;1422;279;-241;24790;1;q1_q17_dr25_tce;514900;11300;-8200;4447;54;-36;9300;440;-550;289268740;42604172;15262
198;7109675;K00872.02;Kepler-46 d;CONFIRMED;CANDIDATE;10000;0;0;0;0;6766529280;157,7;-157,7;1380637000;1890;-1890;4290;310;-4290;290040;5460;-5460;4507000;17200;-17200;197;90;-120;8450;;;12048;2366;-2046;2920;2;q1_q17_dr25_tce;514900;11300;-8200;4447;54;-36;9300;440;-550;289268740;42604172;15262
199;7118364;K00873.01;Kepler-710 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;4347288783;85,12;-85,12;1722334300;1570;-1570;250;4040;-250;210240;5020;-5020;4516000;13200;-13200;236;390;-290;11740;;;44979;19334;-12222;3970;1;q1_q17_dr25_tce;575400;7800;-7800;4345;110;-110;11220;1840;-1380;291964170;42696140;15024
200;7134976;K00874.01;Kepler-246 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;4601811819;61,68;-61,68;1699810800;1050;-1050;5670;450;-4480;226070;3670;-3670;7559000;14100;-14100;235;90;-180;8960;;;15291;2309;-3096;6080;1;q1_q17_dr25_tce;498600;8200;-8200;4496;80;-25;8330;320;-640;296483430;42663429;15024
201;7134976;K00874.02;Kepler-246 c;CONFIRMED;CANDIDATE;9970;0;0;0;0;11187199050;533,1;-533,1;1371781400;4160;-4160;3870;620;-3870;325200;12200;-12200;3536000;17500;-17500;155;60;-120;6670;;;4665;705;-944;2190;2;q1_q17_dr25_tce;498600;8200;-8200;4496;80;-25;8330;320;-640;296483430;42663429;15024
204;7287995;K00877.01;Kepler-81 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;5954899930;54,82;-54,82;1709558710;734;-734;3270;840;-3270;238920;2810;-2810;14107000;17800;-17800;233;100;-110;6350;;;3852;666;-617;8720;1;q1_q17_dr25_tce;426100;8500;-8500;4641;27;-20;6330;260;-290;293636960;42824970;15019
205;7287995;K00877.02;Kepler-81 c;CONFIRMED;CANDIDATE;10000;0;0;0;0;12039874880;182,5;-182,5;1812253600;1170;-1170;2860;1330;-2860;273630;4110;-4110;12506000;23500;-23500;218;90;-100;5020;;;1506;260;-241;5760;2;q1_q17_dr25_tce;426100;8500;-8500;4641;27;-20;6330;260;-290;293636960;42824970;15019
206;7287995;K00877.03;Kepler-81 d;CONFIRMED;CANDIDATE;9980;0;0;0;0;20837628950;965;-965;1320848800;3910;-3910;7060;400;-5050;237340;9870;-9870;4390000;30900;-30900;142;60;-70;4180;;;724;125;-116;1490;3;q1_q17_dr25_tce;426100;8500;-8500;4641;27;-20;6330;260;-290;293636960;42824970;15019
208;7303253;K00878.01;Kepler-711 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;23589171430;578,6;-578,6;1738199400;1940;-1940;9260;260;-5380;507300;32500;-32500;12007000;27400;-27400;316;300;-330;4870;;;1334;466;-385;5330;1;q1_q17_dr25_tce;491900;14600;-14600;4566;72;-48;7210;690;-750;297460020;42839920;15316
209;5094751;K00123.01;Kepler-109 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;6481633073;60,04;-60,04;1229776570;755;-755;8330;210;-5760;378400;3390;-3390;2985000;2700;-2700;254;110;-120;11450;;;40625;5856;-5279;12560;1;q1_q17_dr25_tce;594500;7100;-7100;4213;33;-27;13020;580;-580;290392730;40284870;12365
210;7678434;K00892.01;Kepler-716 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;10371689280;147,7;-147,7;1726172900;1170;-1170;5370;200;-4780;303500;4560;-4560;12549000;21200;-21200;320;180;-280;7200;;;6368;1153;-1396;6450;1;q1_q17_dr25_tce;512100;7600;-8400;4457;91;-39;8880;490;-770;290393220;43363899;15193
212;7685981;K00893.01;Kepler-717 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;4408413310;140,8;-140,8;1721858200;2620;-2620;8990;130;-6550;501200;10600;-10600;5494000;13400;-13400;266;790;-330;11390;;;39800;35933;-13106;4510;1;q1_q17_dr25_tce;600700;18900;-18900;4457;81;-202;9610;2850;-1220;292965550;43346390;15662
