rowid;kepid;kepoi_name;kepler_name;koi_disposition;koi_pdisposition;koi_score;koi_fpflag_nt;koi_fpflag_ss;koi_fpflag_co;koi_fpflag_ec;koi_period;koi_period_err1;koi_period_err2;koi_time0bk;koi_time0bk_err1;koi_time0bk_err2;koi_impact;koi_impact_err1;koi_impact_err2;koi_duration;koi_duration_err1;koi_duration_err2;koi_depth;koi_depth_err1;koi_depth_err2;koi_prad;koi_prad_err1;koi_prad_err2;koi_teq;koi_teq_err1;koi_teq_err2;koi_insol;koi_insol_err1;koi_insol_err2;koi_model_snr;koi_tce_plnt_num;koi_tce_delivname;koi_steff;koi_steff_err1;koi_steff_err2;koi_slogg;koi_slogg_err1;koi_slogg_err2;koi_srad;koi_srad_err1;koi_srad_err2;ra;dec;koi_kepmag
335;3130300;K01105.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;0;1;0;5765733960;258,4;-258,4;1333094100;3390;-3390;7080;2250;-4970;292400;12200;-12200;2480000;13200;-13200;747;890;-2500;19640;;;351878;113662;-205398;2220;1;q1_q17_dr25_tce;577200;7800;-8600;3364;256;-80;44340;5310;-14860;294525570;38204632;14313
338;3228959;K01107.01;;FALSE POSITIVE;FALSE POSITIVE;0;1;0;1;0;730945890;24,97;-24,97;1336887600;2940;-2940;11690;1110;-1780;432000;20000;-20000;2502000;8300;-8300;1712;5060;-1600;19220;;;324817;281561;-90969;3750;1;q1_q17_dr25_tce;590100;15800;-19300;4553;36;-204;8480;2510;-790;289796200;38351181;15401
340;10341913;K01172.01;;FALSE POSITIVE;FALSE POSITIVE;0;1;0;1;1;933749106;11,96;-11,96;1343183100;1170;-1170;7360;3570;-2260;425600;79600;-79600;1862000;12800;-12800;322;610;-1050;28630;;;1582249;913953;-937375;13630;1;q1_q17_dr25_tce;621500;17100;-17100;3849;293;-98;21880;4150;-7110;292775880;47461689;13079
341;10480921;K01173.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;0;1;1;2037440623;96,76;-96,76;1335996200;3900;-3900;7150;2190;-4760;344200;12700;-12700;1186000;5200;-5200;119;360;-160;15720;;;144805;130568;-49454;2700;1;q1_q17_dr25_tce;625300;16900;-20700;4415;87;-203;10150;3120;-1340;295795260;47663960;14187
346;11673674;K00133.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;1;1;4618767792;27,37;-27,37;1333865350;485;-485;7660;120;-190;599570;4610;-4610;43991000;18400;-18400;748;2170;-1170;11700;;;44278;37778;-16358;27010;1;q1_q17_dr25_tce;601300;16300;-18100;4381;128;-192;10330;3000;-1610;297310060;49703041;13652
347;11013201;K00972.02;;FALSE POSITIVE;FALSE POSITIVE;0;1;0;0;0;7821873280;224,2;-224,2;1234990700;2480;-2480;50;3970;-50;384170;7070;-7070;422000;1300;-1300;278;150;-840;21010;;;460171;83619;-256952;3720;2;q1_q17_dr25_tce;722100;11400;-17100;3488;272;-48;42400;2270;-12840;282000310;48542221;9275
350;3441784;K00976.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;52569018670;547,5;-547,5;1849712670;837;-837;11970;67080;-130;675070;4980;-4980;269000000;174000;-174000;7854;25850;-11070;7370;;;6962;6751;-2731;18430;1;q1_q17_dr25_tce;724000;20000;-34300;4178;72;-203;17170;5650;-2420;290944370;38538868;9729
351;5820218;K01048.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;0;1;0;3411758679;95,64;-95,64;1331808600;2240;-2240;12130;121100;-900;315800;11800;-11800;5706000;19200;-19200;1471;1420;-2120;6840;;;5185;1870;-1894;3560;1;q1_q17_dr25_tce;399500;12600;-14000;4710;71;-44;5610;540;-810;298991700;41074989;15258
352;5876368;K01049.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;1;1;525426427;4,26;-4,26;1331879010;655;-655;1130;3570;-1130;108010;2580;-2580;3246000;6600;-6600;145;330;-130;20690;;;434962;291303;-115764;6360;1;q1_q17_dr25_tce;579100;15500;-17300;4575;38;-152;8020;1810;-720;291821810;41112690;14797
355;9048161;K00146.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;1;1;8667822346;60,2;-60,2;1373418410;572;-572;12760;3750;-1590;496580;2730;-2730;21219000;13600;-13600;6737;16410;-30460;13030;;;68139;50526;-50255;18760;1;q1_q17_dr25_tce;626600;18900;-20700;3923;443;-148;18890;4600;-8540;299399720;45316051;13030
358;3235672;K01109.01;;FALSE POSITIVE;FALSE POSITIVE;;0;0;0;0;6721078300;;;1347775984;;;;;;746000;;;;;;;;;;;;;;;;;;;;;;;;;;;291606900;38348061;14792
360;3120276;K01111.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;0;1;1;10265476880;588,7;-588,7;1364966300;4750;-4750;6900;2480;-4570;373300;15700;-15700;3996000;22900;-22900;181;500;-150;7700;;;8313;6714;-2150;2010;1;q1_q17_dr25_tce;569900;15200;-16900;4553;33;-187;8530;2350;-730;292279050;38284531;15212
362;3547091;K01177.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;3305577989;71,11;-71,11;1806815400;1700;-1700;11450;70900;-6560;259030;8490;-8490;179710000;538000;-538000;2589;4320;-2020;10270;;;26355;13950;-6468;3960;1;q1_q17_dr25_tce;553400;16300;-16300;4629;35;-112;7070;1180;-550;292078490;38631481;15537
363;3869825;K01178.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;4800653901;41,42;-41,42;1343657820;745;-745;7850;60;-70;904190;5500;-5500;153040000;63700;-63700;1691;6010;-2000;13470;;;77845;79372;-25578;29800;1;q1_q17_dr25_tce;671500;16100;-24100;4347;56;-224;12410;4410;-1470;296133910;38999008;13320
364;3655332;K01179.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;1;1;15066499010;120;-120;1406547880;651;-651;10180;18730;-1010;598850;4870;-4870;363480000;285000;-285000;5644;9300;-13950;9320;;;17796;7669;-8241;15460;1;q1_q17_dr25_tce;575100;7700;-7700;4028;210;-90;16260;2680;-4020;293925990;38737980;13855
365;4042026;K01180.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;34820081580;124;-124;1630155590;291;-291;6630;60;-30;1117110;2160;-2160;188480000;25800;-25800;1136;1160;-1160;4590;;;1049;384;-291;88260;1;q1_q17_dr25_tce;511400;15300;-13800;4522;84;-63;7840;800;-800;286869260;39103729;15187
366;3344419;K01181.01;;FALSE POSITIVE;FALSE POSITIVE;0;1;0;0;1;651784374;1,93;-1,93;1331117070;233;-233;12240;5080;-930;201410;1440;-1440;27793000;14800;-14800;3365;8940;-5490;20900;;;450059;361167;-170830;19520;2;q1_q17_dr25_tce;555500;16600;-16600;4375;135;-180;10610;2820;-1730;291999880;38437698;14997
368;11494130;K00978.01;;FALSE POSITIVE;FALSE POSITIVE;0;1;0;0;0;18954916330;579,9;-579,9;2624667700;2170;-2170;12280;2490;-1100;2424900;13200;-13200;8675000;4300;-4300;7139;8600;-20060;11390;;;39748;14316;-20657;24930;1;q1_q17_dr25_tce;636200;12900;-11600;3761;225;-75;25340;3050;-7120;284026790;49415428;10988
369;5648449;K00979.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;4348866254;77,73;-77,73;2627276800;1280;-1280;11870;70120;-2530;327970;7410;-7410;6256000;13300;-13300;243669;497500;-808500;64210;;;40158895;23289416;-23732616;5630;1;q1_q17_dr25_tce;359800;7800;-7800;650;258;-211;1014510;207140;-336600;298804110;40843563;10680
370;12167361;K00980.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;47930945460;190,4;-190,4;1790964670;328;-328;12720;23250;-1880;268970;1600;-1600;21444000;10800;-10800;6802;15940;-14490;9050;;;15841;11058;-7558;22110;1;q1_q17_dr25_tce;821400;22600;-34000;4104;145;-145;19380;4540;-4130;295598720;50720669;10376
371;8607720;K00981.01;;FALSE POSITIVE;FALSE POSITIVE;;0;0;0;0;3997514220;843,3;-843,3;2617243000;15200;-15200;303;4566;-298;368600;83200;-83200;328000;7000;-7000;298;60;-60;22030;;;556395;57645;-53081;610;;;506600;7500;-7500;3122;8;-8;53240;1070;-1070;283736420;44713310;10733
372;1433962;K00982.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;1;1;1592633181;;;1339243804;;;30;;;556050;;;6331000;;;156;130;-120;10530;;;29051;8721;-7346;6690;1;q1_q17_dr25_tce;450600;12100;-13500;4626;42;-28;6510;530;-530;291761960;37098640;15470
373;9032900;K00134.01;;FALSE POSITIVE;FALSE POSITIVE;0;1;0;0;0;67592375400;5335;-5335;1517505600;5350;-5350;7280;170;-4510;1224900;33200;-33200;41581000;79700;-79700;1210;2250;-2760;5880;;;2820;1474;-1270;6090;2;q1_q17_dr25_tce;603800;12000;-12000;4082;180;-120;17440;3250;-3980;295586580;45364979;13675
382;3337425;K01114.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;0;1;1;7047100320;258,8;-258,8;1397973700;3280;-3280;11950;536700;-1250;292600;15200;-15200;4009000;19500;-19500;2520;6770;-3940;9860;;;22384;17707;-8281;2400;1;q1_q17_dr25_tce;576600;15600;-17300;4363;132;-181;10680;2870;-1670;290134920;38404221;14928
384;3865567;K01182.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;1;0;11116202110;121;-121;1331005750;946;-946;9370;460;-210;421100;7870;-7870;48439000;67300;-67300;896;2490;-1060;8530;;;12521;10454;-4116;11530;1;q1_q17_dr25_tce;612200;18300;-22000;4471;48;-192;9960;2760;-1180;295291930;38964588;15380
385;3544689;K01183.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;1;1;1922861499;20,1;-20,1;1346586440;850;-850;9430;50;-40;357340;5810;-5810;19162000;31200;-31200;509;1210;-440;13920;;;88412;62175;-23653;10340;1;q1_q17_dr25_tce;577800;15400;-18800;4531;30;-170;9110;2170;-780;291445070;38637211;14942
386;4037164;K01184.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;1;1;635445336;2,01;-2,01;1341840370;277;-277;12530;9140;-1280;185920;1540;-1540;25474000;15300;-15300;1900;1900;-2520;11770;;;45142;17773;-16278;18220;1;q1_q17_dr25_tce;392000;14100;-15600;4700;71;-33;5500;550;-730;285080260;39182110;15432
387;3443790;K01185.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;1;0;1665784138;6,93;-6,93;1338630280;352;-352;12700;30960;-1040;189460;1820;-1820;20062000;15200;-15200;9727;16140;-37630;26360;;;1142449;591875;-754972;14800;1;q1_q17_dr25_tce;626100;17500;-15900;3686;323;-108;27890;4630;-10790;291476290;38500580;11840
388;3966912;K01186.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;1;0;55663916700;3543;-3543;1563501700;5430;-5430;12980;51170;-1610;2354600;27100;-27100;34144000;38800;-38800;3414;8440;-3600;4340;;;838;629;-243;10340;1;q1_q17_dr25_tce;558700;16600;-16600;4528;55;-165;8530;2110;-900;294740540;39015511;15593
390;11607193;K00983.01;;FALSE POSITIVE;FALSE POSITIVE;;0;0;0;0;7154860800;689,1;-689,1;2660484700;6230;-6230;9848;1273;-388;769400;36300;-36300;7804000;42500;-42500;741;5460;-990;14820;;;114157;273628;-42247;2420;;;744300;22600;-32000;4166;80;-414;17390;12800;-2320;289874110;49685490;12616
392;10227501;K00985.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;0;1;0;2002779769;76,47;-76,47;2619579100;2620;-2620;2420;2150;-2420;223100;11000;-11000;2605000;13700;-13700;142;290;-190;13110;;;69640;43241;-23291;2220;1;q1_q17_dr25_tce;534600;15900;-15900;4440;135;-180;8920;1790;-1190;298447750;47264999;14606
396;6032981;K01054.01;;FALSE POSITIVE;FALSE POSITIVE;;0;0;0;0;3322694800;2975;-2975;1344440000;33800;-33800;4722;95;-4661;356800;82200;-82200;787000;17200;-17200;1533;2900;-8170;38590;;;5242830;2578062;-4218254;860;;;523400;7000;-14200;2410;255;-114;169590;32110;-90380;288682590;41307320;11899
397;5866099;K01055.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;1;1;36977088080;850,5;-850,5;1336268100;1950;-1950;12460;706000;-1020;473700;10100;-10100;12699000;25500;-25500;3860;11560;-11560;6020;;;3108;2803;-1742;5920;1;q1_q17_dr25_tce;558900;16900;-15200;4193;300;-200;12390;3710;-3710;288442870;41172180;13698
398;5964985;K01056.01;;FALSE POSITIVE;FALSE POSITIVE;;0;0;0;0;1851409163;96,93;-96,93;1331799500;4880;-4880;11117;1313;-722;1023200;25700;-25700;2325000;4500;-4500;2042;9550;-4140;21540;;;509014;718645;-234670;5440;;;711700;20400;-28700;4176;157;-263;14690;6870;-2980;293273500;41257690;13473
399;6066416;K01057.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;0;1;1;1303859704;45,45;-45,45;1342120100;3300;-3300;6740;2390;-4290;282390;8290;-8290;367000;1300;-1300;98;200;-250;23930;;;775920;478596;-396018;3470;1;q1_q17_dr25_tce;680200;18300;-22400;4103;221;-119;15210;3130;-3830;298137940;41334358;11558
400;1996679;K00147.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;1;0;1,45562E+11;3426;-3426;1460588000;1880;-1880;12740;708600;-5290;541260;9760;-9760;29316000;57100;-57100;4015;12090;-6530;3870;;;533;470;-206;5810;1;q1_q17_dr25_tce;614800;16500;-20200;4346;128;-192;10950;3300;-1780;286490720;37489979;13884
404;3003992;K01119.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;0;0;1;7244761260;230,2;-230,2;1391049700;2340;-2340;400;4230;-400;231450;8170;-8170;580000;2400;-2400;65;140;-70;8370;;;11602;7673;-3624;2720;1;q1_q17_dr25_tce;537000;18700;-18700;4494;74;-137;8740;1780;-960;294490110;38194126;11157
407;3554031;K01194.02;;FALSE POSITIVE;FALSE POSITIVE;0;0;0;1;0;14862307600;1304;-1304;3545729700;6850;-6850;3240;1430;-3240;316100;21300;-21300;8400000;62500;-62500;157;120;-50;4540;;;1008;255;-126;1440;3;q1_q17_dr25_tce;436200;8700;-7800;4722;12;-51;5540;420;-170;293804410;38639130;15842
413;10743597;K00989.01;;FALSE POSITIVE;FALSE POSITIVE;;0;0;0;0;81221876000;1915;-1915;1842616400;1280;-1280;10100;15220;-1118;411350;7420;-7420;98830000;174000;-174000;1659;6950;-1270;3850;;;520;662;-124;6300;;;561900;17300;-15600;4536;30;-291;8740;3660;-670;296382290;48045311;15488
414;10743597;K00989.02;;FALSE POSITIVE;FALSE POSITIVE;0;0;0;1;1;817026268;4,35;-4,35;1328352390;458;-458;100;2790;-100;207990;1560;-1560;11455000;10800;-10800;292;830;-260;17840;;;238613;204112;-63448;12110;1;q1_q17_dr25_tce;561900;16900;-16900;4536;35;-196;8740;2480;-780;296382290;48045311;15488
421;3003992;K01119.02;;FALSE POSITIVE;FALSE POSITIVE;0;0;0;1;0;13554805340;792;-792;1398160900;5410;-5410;4970;4570;-2980;228800;17200;-17200;483000;3600;-3600;62;120;-70;6790;;;5041;3333;-1575;1650;2;q1_q17_dr25_tce;537000;18700;-18700;4494;74;-137;8740;1780;-960;294490110;38194126;11157
422;6307537;K01120.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;29744546680;269,7;-269,7;1723866520;715;-715;3370;120;-150;2328420;5370;-5370;668940000;103000;-103000;2006;1580;-1580;4550;;;1010;354;-265;76500;1;q1_q17_dr25_tce;488900;18600;-16900;4569;36;-54;7880;620;-620;297757080;41680454;11753
423;6359798;K01121.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;14154024280;20,24;-20,24;1406984660;116;-116;11000;210;-320;447001;600;-600;616250000;76900;-76900;5325;8430;-5180;7770;;;8613;3791;-2141;93030;1;q1_q17_dr25_tce;585000;10500;-11700;4404;80;-120;10370;1640;-1010;290352940;41769741;12932
424;6311681;K01122.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;1;0;844786082;3,47;-3,47;1342169870;351;-351;12970;2540;-2070;352890;2170;-2170;24685000;12300;-12300;3527;9140;-4930;18640;;;284603;223443;-98323;24560;1;q1_q17_dr25_tce;570500;17200;-17200;4452;98;-182;9150;2370;-1280;298711520;41635792;15363
425;6365321;K01123.01;;FALSE POSITIVE;FALSE POSITIVE;10;0;1;0;0;848483947;2,24;-2,24;1335853010;212;-212;12640;23580;-960;144510;1270;-1270;19074000;12900;-12900;3211;10120;-3360;19080;;;311782;290346;-91880;18500;1;q1_q17_dr25_tce;594100;16600;-18700;4504;40;-216;9360;2950;-980;292236790;41739300;15323
426;6301035;K01124.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;1;1;11990975760;212;-212;1432843700;1460;-1460;12690;177900;-1010;574010;7260;-7260;21243000;24800;-24800;3747;11150;-6850;8800;;;14163;12826;-5957;10280;1;q1_q17_dr25_tce;611000;19200;-21300;4352;149;-182;10720;3190;-1960;296298550;41602718;14977
428;3557493;K01200.01;;FALSE POSITIVE;FALSE POSITIVE;;0;0;0;1;393726813;3,87;-3,87;1333103960;830;-830;11898;1972;-608;295000;9990;-9990;5646000;8700;-8700;2417;10390;-2300;27050;;;1266153;1603098;-368352;6480;;;627700;16400;-22200;4449;49;-291;10310;4430;-980;294651210;38636459;15025
434;10015516;K00990.01;;FALSE POSITIVE;FALSE POSITIVE;;0;0;0;0;67692139070;602;-602;1385341710;701;-701;5581;24;-28;5134900;4280;-4280;254570000;77800;-77800;17598;72710;-110200;11730;;;44821;53628;-39639;132820;;;535500;12900;-24600;2754;587;-176;107030;44220;-67050;293473630;46970402;10700
439;5130369;K00140.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;1;1;19978670000;587;-587;1371706100;2400;-2400;9230;60;-110;1016800;17800;-17800;9443000;13000;-13000;685;2900;-1560;13510;;;78802;99718;-40286;8620;1;q1_q17_dr25_tce;965100;27200;-46700;4229;126;-234;18950;8030;-4320;299153530;40286961;13849
441;6147122;K01062.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;1;0;15451581840;852,2;-852,2;1422109600;4260;-4260;6360;2970;-4080;240600;14700;-14700;853000;5100;-5100;202;490;-410;12850;;;64383;46709;-29546;2100;1;q1_q17_dr25_tce;783900;21600;-32400;4080;130;-159;20690;5050;-4130;297981230;41444870;11798
442;8257407;K01063.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;89698168533;44,05;-44,05;1763060152;34;-34;6840;250;-230;554180;466;-466;2731100000;136000;-136000;10208;26760;-40110;5540;;;2233;1772;-1514;342030;1;q1_q17_dr25_tce;621400;18700;-20600;4021;392;-168;15830;4150;-6220;299020900;44172760;13624
444;3964562;K00015.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;1;1;3012476582;11,61;-11,61;1352592710;298;-298;12610;5090;-1020;314240;1550;-1550;11385000;5500;-5500;6525;19120;-12720;23710;;;747165;647263;-349278;25340;1;q1_q17_dr25_tce;860100;24000;-41200;4137;98;-182;20310;5950;-3960;294143400;39089779;12403
446;6292162;K01125.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;7814839231;90,96;-90,96;3575199810;793;-793;9450;90;-70;301220;6440;-6440;20103000;38100;-38100;533;1690;-570;9030;;;15674;15168;-4811;10000;1;q1_q17_dr25_tce;588700;18400;-20500;4499;52;-208;9310;2970;-990;294027250;41675968;15452
447;6307521;K01126.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;1;1;29745249900;3323;-3323;1573851900;9380;-9380;9410;50;-70;2269500;46000;-46000;7789000;16400;-16400;360;510;-500;5570;;;2274;865;-692;5590;1;q1_q17_dr25_tce;533400;8000;-8000;4372;127;-104;10040;1410;-1410;297753110;41675991;15259
449;3848972;K01187.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;741057213;1,16;-1,16;1319472730;127;-127;12600;8800;-1520;105299;904;-904;19963000;10700;-10700;2667;5230;-2230;17300;;;212829;130015;-52762;25190;1;q1_q17_dr25_tce;549600;16600;-14900;4592;38;-120;7760;1520;-650;291071260;38999039;14489
450;3860441;K01188.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;1;0;2988085455;62,06;-62,06;1332725200;1720;-1720;12160;68050;-170;368000;11400;-11400;8028000;20100;-20100;2181;5070;-2020;11010;;;34805;24651;-9424;4820;1;q1_q17_dr25_tce;549700;16400;-16400;4577;28;-152;8090;1880;-750;294070710;38981331;15381
451;3765771;K01189.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;1;0;2783883492;23,49;-23,49;1332278460;706;-706;12550;58380;-800;245460;3640;-3640;9039000;12300;-12300;6717;10170;-18860;19340;;;330455;131642;-168557;8610;1;q1_q17_dr25_tce;602800;8100;-8100;3835;217;-93;21470;3250;-6030;295940550;38876389;14216
452;3557341;K01190.01;;FALSE POSITIVE;FALSE POSITIVE;0;1;0;0;1;393727296;4,14;-4,14;1785874540;885;-885;12280;1680;-1130;302000;12900;-12900;9035000;14700;-14700;2305;5790;-1940;22160;;;574651;438049;-147992;8240;1;q1_q17_dr25_tce;562800;16900;-16900;4575;40;-160;8080;2030;-680;294618930;38611889;15856
457;3858949;K00995.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;1;1;25951846100;1657;-1657;1548821200;5920;-5920;12200;66520;-1630;1458100;30000;-30000;10585000;19100;-19100;2232;3730;-1990;5210;;;1737;921;-444;6580;1;q1_q17_dr25_tce;537200;15900;-14300;4584;30;-120;7960;1330;-710;293710750;38983608;14576
458;3858824;K00996.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;1;1;25951853600;1408;-1408;1548827800;4710;-4710;12500;69810;-1680;1475500;24600;-24600;20179000;30600;-30600;2460;3550;-1890;4940;;;1409;664;-345;7940;1;q1_q17_dr25_tce;519800;15400;-15400;4604;36;-84;7420;1070;-570;293676570;38991379;15342
459;2157247;K00997.01;;FALSE POSITIVE;FALSE POSITIVE;;0;0;0;0;5686287390;122,7;-122,7;1358926900;1770;-1770;8548;102;-81;1757300;15600;-15600;55597000;33800;-33800;450;1670;-530;10590;;;29781;32561;-9168;41440;;;605200;16200;-17700;4442;79;-268;9560;3560;-1120;290778630;37564079;14378
460;7601633;K00136.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;15663886949;70,55;-70,55;1473957120;363;-363;9850;920;-550;247750;2890;-2890;51444000;39300;-39300;2736;3780;-7020;10600;;;29877;11996;-14640;17590;1;q1_q17_dr25_tce;599600;11900;-11900;3901;196;-70;22210;3070;-5700;289873470;43203838;13439
461;8242681;K01065.01;;FALSE POSITIVE;FALSE POSITIVE;80;0;1;0;0;4020628573;19,81;-19,81;1336384780;403;-403;8270;40;-50;440850;2530;-2530;209010000;115000;-115000;1694;5730;-1900;12320;;;54392;54203;-18246;28260;1;q1_q17_dr25_tce;621000;17200;-25900;4450;56;-224;10330;3490;-1160;295039250;44191059;15472
463;8246781;K01067.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;1,85023E+11;277,5;-277,5;2731855330;113;-113;10040;1120;-340;487326;762;-762;435470000;57900;-57900;4982;8740;-8750;3790;;;489;223;-175;93820;1;q1_q17_dr25_tce;602500;7800;-8400;4237;137;-125;13670;2400;-2400;296309420;44165741;14685
464;8264070;K01068.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;1;1;2897432135;50,9;-50,9;4507573900;1290;-1290;9670;450;-180;317930;7960;-7960;12237000;23600;-23600;1435;3880;-9050;21700;;;524000;449962;-460692;7390;1;q1_q17_dr25_tce;597000;21500;-17900;3619;740;-131;29940;8090;-18880;300867000;44145290;15036
470;8279765;K01130.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;2757794163;7,05;-7,05;1352328630;215;-215;8000;130;-90;276440;1870;-1870;390430000;218000;-218000;2005;5850;-1960;12310;;;54243;47471;-16021;34920;1;q1_q17_dr25_tce;574700;17000;-20400;4514;50;-188;8910;2600;-870;282603360;44286980;15235
471;8330548;K01132.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;0;1;1;1914158508;15,14;-15,14;1346449190;665;-665;9420;4870;-350;329170;4610;-4610;78292000;83500;-83500;1363;4730;-1570;16460;;;173047;177172;-55375;12460;1;q1_q17_dr25_tce;628900;17400;-21700;4407;70;-224;11180;3880;-1290;301016720;44233841;14446
472;3348082;K01196.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;0;1;1;3982166980;145,5;-145,5;1355274900;3260;-3260;7750;520;-5400;239600;10900;-10900;3813000;16300;-16300;332;520;-840;13740;;;84248;35133;-39571;2710;1;q1_q17_dr25_tce;557000;8300;-7200;4066;210;-90;15480;2410;-3910;292922760;38477280;15035
473;3853673;K01197.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;1;0;643794198;6,29;-6,29;1339844830;825;-825;11930;9880;-160;156620;4660;-4660;4567000;10100;-10100;1951;4960;-1550;20110;;;385291;289011;-96337;5370;1;q1_q17_dr25_tce;595800;16100;-17900;4561;42;-168;8300;2110;-660;292352870;38942471;15103
478;1432214;K00998.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;1,61788E+11;353,9;-353,9;2140390000;166;-166;2670;300;-550;531000;1230;-1230;877500000;154000;-154000;3614;6240;-3630;3750;;;468;207;-112;70450;1;q1_q17_dr25_tce;601800;7200;-9000;4327;80;-120;12120;2090;-1220;291382690;37072990;15661
481;2441728;K01000.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;0;1;0;856895349;14,93;-14,93;1336752100;1490;-1490;5540;190;-4780;130780;5020;-5020;822000;3100;-3100;82;250;-70;18810;;;296082;262785;-78831;3310;1;q1_q17_dr25_tce;602100;16300;-16300;4537;37;-213;8730;2640;-830;291074460;37744389;13098
488;8374494;K01133.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;1;1;5251916208;50,4;-50,4;3573218830;683;-683;12560;1540;-1050;490950;3630;-3630;106240000;87500;-87500;3715;9620;-3840;9520;;;19417;15616;-5754;14630;1;q1_q17_dr25_tce;554200;18200;-18200;4520;55;-165;8720;2260;-900;294997340;44321388;15756
490;8414907;K01134.01;;FALSE POSITIVE;FALSE POSITIVE;0;1;0;1;1;1,00304E+11;4708;-4708;2770607000;2610;-2610;12560;690400;-1110;870200;20700;-20700;54500000;116000;-116000;2955;3100;-2530;3130;;;226;85;-57;6320;1;q1_q17_dr25_tce;505500;15300;-13800;4566;45;-60;7720;810;-660;284519620;44453941;15783
491;8414907;K01134.02;;FALSE POSITIVE;FALSE POSITIVE;0;1;0;1;1;2,00611E+11;;;4568444400;;;;;;713000;;;;;;;;;;;;;;;;2;q1_q17_dr25_tce;;;;;;;;;;284519620;44453941;15783
492;8397446;K01135.01;;FALSE POSITIVE;FALSE POSITIVE;0;1;0;1;0;986620248;14,97;-14,97;4485959000;1140;-1140;12520;4590;-1590;397220;5020;-5020;13458000;14000;-14000;4398;12000;-12010;23080;;;671967;560921;-368495;11770;1;q1_q17_dr25_tce;624300;19700;-24100;4176;246;-164;13850;3780;-3780;301400670;44318039;15022
493;8386035;K01136.01;;FALSE POSITIVE;FALSE POSITIVE;0;1;0;1;1;1634846310;;;1345121150;;;;;;611000;;;;;;;;;;;;1709840;2173327;-1186297;;1;q1_q17_dr25_tce;;;;;;;;;;298211880;44324638;12647
501;2438502;K01003.01;;FALSE POSITIVE;FALSE POSITIVE;460;0;1;0;0;8360616221;44,3;-44,3;1722649780;443;-443;2100;580;-1170;753850;3140;-3140;280660000;76200;-76200;4035;6930;-13880;12630;;;60160;27833;-35679;42560;1;q1_q17_dr25_tce;546300;8700;-7600;3790;238;-85;24450;4200;-8410;290327910;37726742;16209
